Age,Race,RaceBin,Spanish,Gender,GenderBin,ALResident,Education,EducationBin,Visitor,Beach,BeachBin,Turtleview,TurtleviewBin,Dolphinview,DolphinviewBin,Wildlifeview,WildlifeviewBin,Fishbeach,FishbeachBin,Fishjetty,FishjettyBin,Fishboat,FishboatBin,Boatmotor,BoatmotorBin,Boatsail,BoatsailBin,Angler,Policy,PolicyBin,Wildlife,WildlifeBin,Pamphlet,Sign,Magnet,Sticker,Bycatch,Lures,Hooks,Lights,Phone
26,3,1,1,0,0,1,3,0,1,2,0,3,1,3,1,2,0,2,0,2,0,2,0,3,1,2,0,1,0.4666666667,0,0.6,1,,0,,1,,1,1,1,
37,3,1,1,0,0,1,3,0,2,3,1,3,1,3,1,2,0,2,0,2,0,2,0,3,1,2,0,1,0.4666666667,0,0.6666666667,1,,0,,0,,1,1,1,1
36,0,0,1,0,0,1,2,0,1,2,0,3,1,3,1,3,1,2,0,3,1,2,0,3,1,2,0,0,0.4666666667,0,0.6666666667,1,,1,0,1,,1,,1,1
29,0,0,1,,,1,3,0,2,2,0,3,1,2,0,2,0,2,0,3,1,2,0,3,1,3,1,1,0.4666666667,0,0.6666666667,1,1,,,1,,,,1,
34,3,1,1,0,0,1,2,0,1,2,0,3,1,2,0,3,1,3,1,2,0,2,0,2,0,2,0,0,0.4,0,0.6,1,0,1,0,0,,1,1,1,1
32,0,0,1,,,1,3,0,2,3,1,2,0,2,0,2,0,2,0,2,0,3,1,3,1,2,0,0,0.4666666667,0,0.6666666667,1,0,,0,,1,1,1,,
29,0,0,1,,,1,4,1,1,3,1,2,0,3,1,3,1,3,1,2,0,2,0,2,0,2,0,0,0.4666666667,0,0.6666666667,1,1,,0,0,1,1,,,1
35,3,1,1,,,1,3,0,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,0,0.4666666667,0,0.6,1,,,1,1,1,1,1,1,1
32,0,0,1,,,1,2,0,2,2,0,3,1,2,0,2,0,3,1,2,0,3,1,3,1,2,0,0,0.4,0,0.6,1,1,,0,,1,,1,1,
30,3,1,1,,,1,2,0,1,2,0,3,1,3,1,3,1,2,0,3,1,2,0,2,0,3,1,0,0.4666666667,0,0.6,1,,1,,1,1,1,,,1
37,3,1,1,0,0,1,3,0,1,3,1,3,1,2,0,2,0,2,0,2,0,2,0,3,1,2,0,0,0.4666666667,0,0.6,1,1,1,,1,,,1,1,
38,3,1,1,,,1,2,0,2,3,1,3,1,3,1,2,0,2,0,3,1,3,1,2,0,2,0,1,0.4,0,0.6,1,,,,1,1,,1,1,
28,3,1,1,0,0,1,2,0,2,3,1,2,0,2,0,2,0,3,1,2,0,3,1,2,0,3,1,0,0.4,0,0.6,1,1,,,,,,,,1
29,0,0,1,0,0,1,3,0,1,2,0,3,1,2,0,3,1,3,1,2,0,2,0,2,0,3,1,0,0.4,0,0.6,1,1,0,,1,1,,,1,
36,0,0,1,0,0,1,4,1,2,2,0,2,0,3,1,2,0,2,0,3,1,2,0,2,0,2,0,1,0.4666666667,0,0.6666666667,1,,0,1,1,1,1,1,,1
28,3,1,1,0,0,1,3,0,1,3,1,2,0,3,1,3,1,3,1,2,0,3,1,3,1,3,1,1,0.4,0,0.6666666667,1,1,,,1,,1,1,,1
38,0,0,1,,,1,2,0,1,3,1,2,0,3,1,2,0,3,1,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.6,1,1,,1,0,1,,1,1,1
27,3,1,1,0,0,1,2,0,1,2,0,3,1,2,0,3,1,2,0,2,0,3,1,3,1,2,0,1,0.4666666667,0,0.6,1,0,0,,,,,1,1,1
33,0,0,1,,,1,2,0,1,3,1,2,0,3,1,3,1,2,0,3,1,2,0,3,1,3,1,0,0.4666666667,0,0.6,1,1,,,,1,1,,1,
34,3,1,1,0,0,1,3,0,1,2,0,2,0,3,1,3,1,2,0,3,1,2,0,2,0,3,1,1,0.4,0,0.6,1,0,1,0,0,1,,1,1,1
30,0,0,1,,,1,4,1,1,3,1,3,1,3,1,2,0,3,1,2,0,2,0,3,1,2,0,0,0.4,0,0.6666666667,1,0,1,0,0,1,1,,1,
33,3,1,1,,,1,3,0,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,1,2,0,1,0.4,0,0.6666666667,1,0,1,,0,1,1,,,1
30,0,0,1,,,1,3,0,2,3,1,3,1,2,0,2,0,3,1,3,1,3,1,2,0,3,1,1,0.4666666667,0,0.6,1,0,0,,,1,1,,1,1
23,3,1,0,0,0,0,5,1,3,3,1,4,1,4,1,4,1,3,1,4,1,3,1,3,1,3,1,1,0.8666666667,1,0.6666666667,1,0,,0,,1,1,,1,1
32,3,1,,1,1,0,3,0,2,2,0,3,1,4,1,4,1,2,0,1,0,4,1,3,1,3,1,0,0.4,0,0.4,0,,0,,,,0,1,0,0
31,0,0,,1,1,0,4,1,5,2,0,1,0,1,0,3,1,1,0,2,0,1,0,3,1,3,1,0,0.2666666667,0,0.2666666667,0,,,0,1,0,0,0,0,
34,0,0,1,0,0,0,1,0,5,3,1,4,1,2,0,1,0,4,1,1,0,4,1,3,1,2,0,0,0.6,1,0.2666666667,0,0,1,1,,0,1,1,0,0
33,3,1,1,0,0,1,3,0,2,2,0,2,0,2,0,2,0,2,0,2,0,3,1,3,1,2,0,1,0.4666666667,0,0.6666666667,1,1,,0,,1,,1,1,
26,0,0,1,0,0,1,4,1,1,3,1,2,0,2,0,3,1,3,1,2,0,2,0,2,0,2,0,0,0.4666666667,0,0.6666666667,1,,0,1,1,,1,,,1
37,0,0,1,0,0,1,3,0,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,1,0.4,0,0.6666666667,1,,1,0,0,1,1,1,1,
31,3,1,1,,,1,3,0,2,2,0,2,0,2,0,3,1,3,1,3,1,2,0,3,1,2,0,0,0.4,0,0.6,1,0,,1,,,,1,,1
29,3,1,1,0,0,1,4,1,2,3,1,3,1,3,1,3,1,2,0,3,1,3,1,2,0,2,0,1,0.4,0,0.6666666667,1,0,0,1,0,1,,1,1,1
32,3,1,1,0,0,1,3,0,2,2,0,3,1,2,0,3,1,3,1,2,0,2,0,2,0,2,0,0,0.4666666667,0,0.6666666667,1,1,,0,1,,1,,1,
37,3,1,1,,,1,4,1,2,2,0,2,0,3,1,2,0,2,0,2,0,2,0,2,0,3,1,0,0.4666666667,0,0.6666666667,1,1,0,,0,1,,,1,1
36,3,1,1,,,1,3,0,2,2,0,3,1,2,0,2,0,2,0,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.6,1,1,,,1,,1,,,1
29,0,0,1,0,0,1,3,0,1,2,0,3,1,2,0,2,0,3,1,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.6,1,,0,,1,1,1,1,,1
38,3,1,1,,,1,3,0,2,2,0,3,1,3,1,3,1,2,0,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.6666666667,1,,,0,,1,1,,,
26,3,1,1,0,0,1,2,0,2,2,0,3,1,2,0,2,0,3,1,2,0,2,0,3,1,2,0,0,0.4,0,0.6666666667,1,1,0,1,,1,1,,,
44,1,0,,0,0,0,4,1,4,1,0,1,0,3,1,3,1,4,1,2,0,3,1,1,0,4,1,0,0.2,0,0.2666666667,0,1,0,0,0,,0,0,1,
36,0,0,1,,,1,3,0,1,2,0,2,0,3,1,3,1,2,0,3,1,2,0,3,1,3,1,0,0.4,0,0.6,1,,1,0,1,1,,1,,1
36,1,0,,0,0,0,3,0,4,1,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,2,0,1,0.3333333333,0,0.2666666667,0,0,,1,,0,0,1,1,1
38,,,1,0,0,0,2,0,5,2,0,3,1,3,1,2,0,4,1,2,0,1,0,2,0,1,0,1,0.2,0,0.2666666667,0,1,0,1,1,1,0,1,0,
35,0,0,0,1,1,0,5,1,5,1,0,2,0,1,0,4,1,4,1,2,0,1,0,3,1,2,0,1,0.1333333333,0,0.3333333333,0,1,1,1,0,0,0,1,,1
34,3,1,,0,0,0,2,0,3,3,1,3,1,1,0,2,0,1,0,3,1,2,0,2,0,3,1,1,0.2,0,0.4,0,0,1,,,1,1,,1,1
33,3,1,0,1,1,0,4,1,4,3,1,4,1,3,1,3,1,3,1,4,1,4,1,4,1,3,1,1,0.2,0,0.1333333333,0,1,1,1,,1,1,1,1,1
34,0,0,1,,,1,3,0,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,2,0,2,0,0,0.4666666667,0,0.6,1,1,1,1,0,1,,1,1,1
31,0,0,1,,,1,3,0,1,3,1,3,1,3,1,2,0,3,1,2,0,2,0,3,1,3,1,1,0.4,0,0.6,1,,1,0,0,,1,1,1,1
33,0,0,1,0,0,1,2,0,2,2,0,2,0,3,1,2,0,3,1,2,0,2,0,2,0,2,0,0,0.4666666667,0,0.6666666667,1,0,,,1,,,1,1,1
29,3,1,1,,,1,4,1,1,3,1,3,1,3,1,2,0,3,1,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.6,1,0,,0,,,,1,1,1
36,0,0,1,0,0,1,3,0,2,3,1,3,1,3,1,2,0,3,1,2,0,3,1,2,0,2,0,0,0.4,0,0.6,1,1,1,1,,1,1,,1,1
29,3,1,1,0,0,1,2,0,2,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,2,0,1,0.4,0,0.6666666667,1,,0,,1,,,,1,
27,0,0,1,,,1,3,0,2,2,0,3,1,3,1,3,1,3,1,3,1,2,0,2,0,3,1,1,0.4666666667,0,0.6666666667,1,1,0,0,,1,,1,,1
28,0,0,1,0,0,1,3,0,1,2,0,3,1,2,0,3,1,3,1,2,0,2,0,2,0,3,1,0,0.4666666667,0,0.6,1,0,0,0,1,1,1,,1,
38,3,1,1,,,1,4,1,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.6,1,0,1,,1,1,,1,1,1
37,3,1,1,,,1,3,0,2,3,1,2,0,3,1,2,0,3,1,3,1,3,1,3,1,3,1,0,0.4,0,0.6666666667,1,0,0,0,0,1,1,1,1,1
29,3,1,1,0,0,1,3,0,2,3,1,3,1,2,0,3,1,3,1,2,0,3,1,3,1,2,0,1,0.4666666667,0,0.6,1,0,,,1,1,,,1,
27,0,0,1,0,0,1,3,0,1,3,1,2,0,3,1,2,0,2,0,2,0,3,1,3,1,2,0,1,0.4666666667,0,0.6,1,,,0,1,,,1,,
69,3,1,1,0,0,1,4,1,2,2,0,2,0,2,0,3,1,3,1,3,1,3,1,2,0,3,1,0,0.4666666667,0,0.6,1,,0,,1,1,1,1,1,1
38,0,0,1,,,1,3,0,2,3,1,3,1,3,1,2,0,2,0,3,1,2,0,3,1,2,0,0,0.4,0,0.6,1,0,,,,1,1,1,1,1
38,0,0,1,0,0,1,3,0,2,2,0,2,0,3,1,2,0,2,0,2,0,3,1,2,0,3,1,0,0.4666666667,0,0.6,1,,1,,1,1,1,,,1
26,0,0,1,,,1,3,0,2,2,0,3,1,2,0,3,1,3,1,2,0,2,0,3,1,3,1,1,0.8666666667,1,0.6666666667,1,,1,,1,,1,1,1,
36,3,1,1,,,1,4,1,1,2,0,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,1,0.4666666667,0,0.6,1,1,,1,,,,1,1,
32,0,0,1,,,1,3,0,1,2,0,3,1,3,1,3,1,2,0,2,0,3,1,2,0,2,0,0,0.8666666667,1,0.6,1,0,1,,,1,,1,1,
36,0,0,1,0,0,1,3,0,1,2,0,3,1,2,0,2,0,2,0,2,0,3,1,3,1,2,0,0,0.4,0,0.6666666667,1,,,1,,,,1,1,1
37,0,0,1,0,0,1,4,1,2,3,1,3,1,2,0,3,1,2,0,3,1,2,0,3,1,2,0,1,0.4666666667,0,0.6,1,1,,0,1,,1,1,1,
62,3,1,0,1,1,1,5,1,1,4,1,4,1,4,1,4,1,4,1,2,0,4,1,4,1,2,0,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1
39,3,1,0,1,1,1,2,0,1,4,1,3,1,4,1,4,1,4,1,4,1,4,1,3,1,2,0,1,0.6666666667,1,0.8,1,1,1,1,1,,,,,
23,2,0,0,0,0,0,5,1,2,3,1,3,1,3,1,2,0,2,0,2,0,3,1,3,1,3,1,0,0.2,0,0.06666666667,0,,,,,,,,,
24,2,0,,0,0,0,5,1,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.4666666667,0,0,0,,,,,,,,,
31,0,0,1,0,0,1,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,3,1,3,1,3,1,0,0.4666666667,0,0.3333333333,0,,,,,,,,,
55,3,1,0,1,1,1,5,1,1,4,1,3,1,4,1,4,1,2,0,2,0,4,1,3,1,4,1,1,0.7333333333,1,0.8666666667,1,1,1,1,1,1,1,1,1,1
31,3,1,0,1,1,1,3,0,3,4,1,4,1,3,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.6666666667,1,0.9333333333,1,1,1,1,1,1,1,1,1,1
42,3,1,0,1,1,1,6,1,1,4,1,4,1,4,1,4,1,4,1,2,0,3,1,3,1,2,0,1,0.8666666667,1,0.8666666667,1,1,1,1,1,1,1,1,1,1
55,3,1,0,1,1,0,3,0,2,2,0,3,1,4,1,3,1,3,1,3,1,4,1,4,1,2,0,1,0.6,1,0.6,1,,,,,,1,,,
61,3,1,0,0,0,1,4,1,1,,,,,,,,,,,,,,,,,4,1,1,0.8666666667,1,0.8,1,,,,,,,,,
66,3,1,0,0,0,0,5,1,3,4,1,1,0,4,1,4,1,2,0,4,1,2,0,2,0,2,0,1,0.7333333333,1,0.6666666667,1,,,,,1,1,1,1,1
37,3,1,0,0,0,0,6,1,2,4,1,4,1,4,1,4,1,2,0,2,0,2,0,4,1,4,1,0,0.5333333333,1,0.8666666667,1,,,,,1,1,1,1,1
89,3,1,0,1,1,1,5,1,1,1,0,3,1,4,1,4,1,2,0,2,0,2,0,2,0,2,0,1,0.7333333333,1,0.3333333333,0,,,,,0,1,0,0,1
63,3,1,0,0,0,1,4,1,1,,,3,1,,,,,3,1,3,1,3,1,3,1,,,1,0.8,1,0.5333333333,0,,,,,1,1,1,1,1
73,3,1,0,1,1,0,5,1,3,4,1,2,0,4,1,4,1,4,1,1,0,2,0,2,0,2,0,1,0.8666666667,1,0.8666666667,1,,,,,1,1,1,1,1
67,3,1,0,0,0,1,2,0,1,,,3,1,,,,,3,1,,,,,,,,,1,0.8666666667,1,0.4666666667,0,,,,,1,1,1,1,1
76,3,1,0,0,0,1,5,1,3,,,,,,,,,,,,,,,,,,,1,0.6,1,0.4,0,,,,,1,1,1,1,
66,3,1,0,1,1,1,3,1,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,0.7333333333,1,0.8,1,,,,,1,1,1,1,1
